customer_id,age,gender,income,region
qcS9dJyngSuA,65,F,27000,Midwest
Zn69N6DFR19W,34,F,15000,South
nL3bdyt1mZfF,50,F,17000,West
F3If2AkWiTGY,65,M,15000,South
jpm3R4f94KQs,30,F,24000,Midwest
PxuWWhZZCRvL,46,F,222000,South
lymSklt9sNo6,55,M,94000,South
yncWg213DwKd,50,M,297000,West
lE4ScxdiqoyJ,45,M,56000,West
03UbPlZRFd9O,19,F,15000,South
i4poxgJQgFqG,57,M,29000,Northeast
togvqJRdqsy5,44,M,78000,Midwest
MPxsPyOoqlqE,62,M,61000,South
RF69623kjH6K,50,M,266000,Northeast
Q9JyZrFarmc9,23,M,79000,Northeast
TBTomme8ROgz,52,F,50000,Northeast
l10Z5HIwGfwa,47,F,152000,South
xtE8rZdZEiM7,56,M,104000,Northeast
Xnildlgjt4QM,51,M,32000,West
jq3tzlD5yZCo,46,F,153000,South
ADnWyQnrFsZ3,45,F,60000,Midwest
LSRwgpQV4XwG,18,M,78000,Northeast
yepH8y2ZVVxz,52,F,23000,West
paCBbex1EGvo,43,F,21000,South
dtSVjB2m46ZF,20,F,23000,West
oQabWcBUNBhF,34,M,19000,South
is9KlrEupwId,37,M,16000,Midwest
pq7Q5drQQaeM,62,F,34000,West
jSVqt4z8mDjX,48,F,80000,Midwest
YzywM8YFAQcu,23,F,86000,Northeast
lyNpnEZASOAt,22,M,15000,West
hBAnwl4w5AFX,37,F,39000,West
Gp7jCtT2Dm3u,55,F,31000,South
2QWWJlCpvXQo,64,F,35000,South
yWdPgUmKeybv,24,F,23000,Midwest
mecgPZD85BWU,46,M,63000,Northeast
tzi5e6PfC5XJ,45,F,17000,Northeast
FAha4td6L0bW,19,F,98000,Northeast
Y1MbZiXXW0uM,27,M,76000,Midwest
L6vAeBdjZuP9,26,M,23000,Northeast
E7U9QHgbmlsP,32,Other,15000,Midwest
iT0t63A6FjTr,41,F,15000,Midwest
ZP01mPhiBK5q,22,M,30000,Northeast
27lnT5O9YjpQ,20,F,59000,Midwest
OYATmppFobhA,29,F,15000,South
MwzB9kRIbkiN,31,M,82000,West
UMk2dpIElNj6,20,F,47000,West
2rshRCbrIrn7,51,M,267000,Northeast
9mGZTD2s0XMe,21,M,64000,West
NZTpSIqjNcoq,44,M,48000,West
JFqhIQxhgYuh,36,M,147000,West
Lk5Tbs3qpscD,57,M,82000,Northeast
zp2yReVgw0Le,29,F,75000,Northeast
Zt98uDDRgWko,59,M,42000,West
4PWjM0lN2xRD,40,M,34000,Northeast
CdC8cMp0H2Y7,38,F,76000,Northeast
8zmtOBZ8OzJK,23,F,15000,West
GwGnQZx20j7i,41,M,32000,West
2PUn4u6ve0Ze,30,M,15000,Northeast
VcFIod6fK5SP,35,M,60000,West
WkfO7ZeKVvII,22,M,85000,Midwest
Y4nmbLGLKUDs,51,F,31000,West
qt2d4mYboMom,55,M,175000,Northeast
yPway0Epmw0z,53,M,72000,West
4VVluQtcAifk,30,F,26000,Midwest
Cmoz6V0ZuTBE,33,M,65000,Midwest
HszeOs4osuEA,63,F,93000,Midwest
oCMsBiE6nBUO,25,F,17000,West
hvu7tgMTFslI,32,M,34000,Midwest
BaydktbNRtBs,49,F,31000,South
I4NfcZ63bfc0,26,M,44000,Northeast
oVhuBYCsTQf5,44,F,218000,South
8y5dlhQ79iYh,50,F,55000,South
7M8NpRUJzF5F,50,F,135000,West
L26eTSr2OE8e,19,M,28000,Midwest
3eXUIeKY01XF,29,M,15000,Northeast
8oELu1ukbqjw,23,M,15000,West
2Y6Pp3OPOrpp,36,M,36000,West
F4bF4QKwfgcn,50,M,68000,South
Yl5nDuXmv1YF,35,M,23000,Midwest
WdfJ7ocYIGkL,64,F,35000,West
WCblR80PdC1w,64,F,179000,Northeast
TpJy2VvBxYc9,44,M,15000,West
Gi4YW3ZENuUu,43,F,81000,Midwest
M6Oo9D4OCeVV,45,F,25000,Northeast
efdZBPV2kZxx,18,M,70000,South
E4meHZFstTkU,30,F,195000,Northeast
YvmvkwVN620x,19,F,59000,Midwest
cG1xkkEDe01m,34,F,74000,Midwest
VcJ2aT9d3DHI,45,M,78000,South
lUwWvqnWwHYx,58,F,31000,Northeast
MDR76HB4t3bY,46,M,195000,Northeast
nrcPn9FdOUKt,42,M,32000,West
YHsGjWyJnPCi,51,F,16000,West
onl1tE0tOD7m,44,F,86000,West
uuteutBZmiOB,31,M,52000,Midwest
Qdy6yIIFUzrp,37,M,22000,Midwest
2FF8bc65xMU2,25,M,58000,Midwest
hfI9xeAvrwkd,21,Other,119000,West
St9Oj4ZiRIUv,61,M,69000,Northeast
kLNvmhA5hpuH,21,M,42000,West
OqE1wg9d8OKX,50,F,46000,Northeast
SL4epxUGBY9U,54,F,15000,West
mqIdtjtKHbaT,24,M,15000,Midwest
YUTOHVOuzBQQ,55,M,115000,Midwest
LfzdqV9V8AGP,61,M,21000,Midwest
H1Y9z7di6thW,27,F,30000,West
slsp3UYyY2lt,52,F,53000,Midwest
o0kALFD3hgEc,26,F,37000,Northeast
tjtMVmSYRRZj,21,F,80000,Northeast
hOdmwu9rsm18,44,M,29000,West
cTPNXU8iV5CX,61,F,55000,South
iWmydkf3XpdU,35,F,15000,West
eZ5EJqXUV8lH,64,M,35000,West
mO1uYAJ1aG9b,46,F,63000,South
kvorWtoBNfk3,36,M,116000,West
d0UoWLGj4l5D,65,F,78000,Northeast
W6Jh3LG40QP2,51,F,192000,West
7Uvq91k8syzB,44,F,82000,West
CwBBptRsx5Cm,25,F,35000,Northeast
f3vp4J4MUold,47,M,58000,West
ga9JL8Xasa6w,60,F,45000,South
bsnXbpItmt1r,48,F,58000,Midwest
KuPRMJ40S0Ci,27,F,159000,West
pEy4ysz9O9hl,25,M,21000,Northeast
gqlLcMpsqJ9h,20,M,78000,Midwest
0YEDg8sDGGJ0,57,M,28000,Northeast
5dWpASzV3LKt,57,F,33000,Northeast
FP1KAxd4DINk,37,M,72000,West
mP53KcNOcuWX,32,M,15000,West
hjZ6kYHd8Dy7,34,M,18000,Northeast
GUQnPRd79rEh,57,F,80000,Midwest
YvzBD7E7pd5u,28,M,40000,Northeast
rIVbgkNHFSvo,50,M,83000,West
X8XRa9H6TWGJ,30,M,110000,Northeast
L0cTYDWFDawo,56,M,15000,South
nMtt7bsvk2WO,48,F,85000,Midwest
by7HoNcJWeY6,54,F,29000,Midwest
KWFCxhsvHka0,28,M,18000,South
TEGTsBulYJj7,22,M,15000,South
OcLLooLmxHZ7,22,F,22000,Northeast
hVS5YbUkcBeg,64,F,15000,West
8900nev6vJXA,32,M,114000,Northeast
Zvon4DsFaqac,54,F,15000,Midwest
pT5ArVXqlNKI,49,F,15000,Midwest
1O5wYhXYWVns,30,M,15000,South
03DRKa6pHAb4,32,M,231000,Northeast
4wx57kxxWG8A,21,F,35000,South
OC1dOxVL2zWB,20,M,33000,South
FiTcuyZQs5in,61,F,51000,Northeast
E70puRfJ3ACc,23,M,20000,Midwest
YWS68HfIX1ln,27,F,18000,West
CjgCqbsFrjE6,50,F,169000,South
ciKbLMcrLL4I,37,F,32000,Midwest
wjgJxT3Nvj04,46,F,117000,Midwest
Zy3T3UpOb0tU,38,F,64000,Northeast
vySls7UDIjis,34,M,22000,South
jAFUhPExDHox,31,M,67000,South
jYbGiyQFrVpQ,61,M,18000,Northeast
uABdxg2U0dmT,25,M,25000,Northeast
shgQMToK0Pln,24,M,98000,South
5iNCj9rOWave,44,M,26000,Northeast
sAf158ERMSTO,48,M,64000,South
EXFR7Xfrmlkb,42,M,29000,Northeast
ZqjBlwwI2DSG,61,M,31000,Northeast
tpkBC4bEmT1h,46,M,84000,South
t8vY8mqGqAAx,54,F,20000,South
3WCjH71yaZ6Y,41,F,26000,Midwest
bFwJnRWKpsGJ,34,F,15000,South
9ApHfwGp2IFC,61,M,24000,West
MUM49Gvkqj30,63,M,54000,West
3Ym9XwsmkoFe,28,M,30000,Northeast
gsunK7SnvSsP,38,M,145000,South
aDYZjhzYVuQM,24,M,33000,Northeast
A1dCZKhx6iqt,64,M,96000,South
boQrJxVZ7Ukn,45,F,131000,South
C3k3nwM7rVD3,55,F,79000,West
YurgcUzQIKZL,42,M,67000,Midwest
FYri3glq0IM4,34,M,35000,Northeast
evNjmMFPsJNq,56,M,16000,Midwest
EFQxEfaVzETw,56,M,25000,West
gRwblplrPzud,21,F,17000,South
wgGpWaXsWBMk,60,F,15000,South
gb3F21iVvi4E,21,F,26000,Northeast
BykstFHtjATR,29,F,16000,Midwest
6qOEbmFrdkQr,30,M,37000,West
M26AT6ChU2FV,55,M,97000,West
xuaqFofnY5cq,26,M,237000,South
QEC69blcjvw3,37,F,23000,South
ts8lsXEzDsLC,54,F,15000,Midwest
lv07tLwjJaby,48,F,81000,South
PBR9ZgJJbxAG,65,M,56000,South
xChJiT9HzzQs,30,F,141000,Northeast
iyhbHKIRUfa6,21,F,116000,West
XfaPaKMQ27Sf,50,M,71000,West
POAVVjVBr5FM,61,M,15000,West
OtlHJ0fOYVFr,19,M,34000,Northeast
0fq7RbLNE9Pz,41,F,22000,Midwest
IN97J43YI2bs,20,F,20000,West
Rm7aH12Tn4rf,62,F,44000,Midwest
lZ8qXlnjBpbX,32,F,17000,Northeast
7OTQ6wl1Jik2,41,F,15000,South
CBrZvyWHwalS,29,M,17000,Midwest
14NUjx9VbLVA,48,F,15000,South
rCg7qrwhREpN,56,F,15000,West
eUV5QmzaJFj9,40,M,19000,Northeast
lHEmC833GfmZ,23,F,113000,West
twSbnTHsZKYy,56,F,15000,South
y6X858IP59CJ,64,F,66000,Midwest
cYViDnNl05j5,26,M,15000,Midwest
VorUa7CcEGl0,46,M,91000,West
xkbeZqGZ8oII,44,F,47000,Northeast
dcDxq7EkOaud,55,F,36000,West
8zCQLBARJt87,45,M,131000,West
dIMnrjhajWwQ,59,F,65000,Midwest
kw3fWzrK5wZ1,54,M,17000,South
XqXwJ0W9T9R1,27,F,35000,Midwest
CwcRfnde1qqK,42,F,15000,Midwest
kreLHca0fgPp,59,F,31000,South
EhWFo41OPkSF,34,F,31000,West
5JzACanSIJFD,18,M,24000,South
lC8hEaz4wwJU,60,M,35000,Northeast
ho49lPIA1bOi,58,F,74000,West
67LvVW3nC1hU,23,F,30000,Northeast
OoDt39LPse7w,60,M,15000,Northeast
kNgcwESIo114,42,F,38000,Northeast
yeVUKVnjZ0WN,31,F,57000,West
8ahHtpTItfwk,46,M,27000,South
OPoc4DuTiS6T,24,M,22000,South
VGkQDAArin9j,57,M,22000,Midwest
lQoW5BTZiV2r,48,M,26000,Northeast
q8BZLifllcyh,19,M,18000,South
raqT6oAoH5gB,60,F,91000,Northeast
dbuqplKSMB1S,49,M,35000,Midwest
3NegO8ER06Sn,42,M,22000,Northeast
QkD47U2dxEFO,18,F,32000,West
LxbAtD0tPktB,52,M,216000,South
Yawvhp2T6MOU,64,F,25000,Midwest
BXjVMKujiRXJ,55,M,23000,West
4gtRziGreX2n,29,F,15000,South
pCUBljn1Q8Ud,64,M,122000,South
rP1EzQQK5RED,39,F,50000,Midwest
2TxuAyY8EHm6,38,M,60000,Midwest
P0G7fnGBCwjd,47,F,64000,South
meWeDSaFUJZe,41,M,120000,West
SLkKoUhHcTK6,20,M,21000,Northeast
m2qtNdrMUAO4,52,M,20000,South
x4ycfRiM7DQ0,40,M,48000,South
5WKfxgvTvagj,52,M,60000,West
ZOWpBWqLeqRW,28,M,17000,South
TCQKILdyKROQ,38,F,15000,West
NApJnOIAaMB2,33,M,65000,South
DGFiQNqGMrDI,44,M,59000,West
iQRISMTjA4NW,33,F,63000,Midwest
3k72HhC0aHRN,36,F,148000,Northeast
fdhBbX88Cokg,28,F,63000,South
48mDoOUXotia,40,F,48000,Midwest
dXZ8YcyIAzSE,47,M,26000,South
yqcxMO6mULk1,59,F,252000,Midwest
7uccfmF9kI3u,52,M,63000,South
KHzDvHuUl8WY,24,M,31000,Northeast
aN2SFe4WqOjX,21,M,46000,West
4SoIgrbTNia7,23,F,15000,West
LViSDCPgpHYK,64,M,36000,West
ODmUjjHwCDm8,51,M,86000,Northeast
NpH9qilewqlg,53,F,30000,West
iTJPFyxrOPA9,23,M,25000,Northeast
7HbpB4VxUdlM,46,F,50000,Northeast
s7HFCv9PuSdL,32,M,15000,Northeast
yYNir1u2VZda,65,M,24000,West
xhy0f2NyZPHZ,56,F,83000,Midwest
SIZABig8vzJD,55,M,137000,Northeast
fIBFbyPg03Qc,31,F,187000,South
wILDnqN1UTIp,41,M,60000,Midwest
UUquos0IaX3N,39,M,32000,Northeast
p2wjAdKgPWXd,45,M,21000,Midwest
OlxccyZ3LOSc,63,M,32000,Midwest
iBkR0eKhdgN3,19,M,20000,South
v1VsurD270M4,37,F,41000,Northeast
LY27kXKEmghn,52,F,15000,South
inZIoyOe3kY2,29,F,30000,Northeast
oJDL5Z3SSSzc,60,M,56000,Northeast
7c2TEYSarqSJ,63,F,19000,Northeast
4Y61LVeWsM5O,19,M,48000,West
g3ECVLFQ2vh0,22,F,89000,Midwest
NE5xpAiRww4B,23,F,61000,Northeast
qIAe7NbYhJMK,52,M,21000,West
Wnrz0OrTf5Z9,42,M,19000,Northeast
KCg2uDTQLpUn,37,M,107000,Midwest
w2oFs1ZwqtLt,19,F,15000,Midwest
n8KpP8uQkBhV,64,F,15000,South
WTXSvMl0sWPn,31,M,37000,Northeast
yILboS82Rg11,20,M,86000,West
zrdY4qi7n6jc,49,F,252000,Midwest
ASWpzNmRrg6R,51,F,53000,West
o6gaNQFGBekB,46,F,49000,West
EdXzQa0OfIRI,42,M,70000,Northeast
EN8jO0pr0cYe,54,M,128000,Northeast
PJ0HzuI161uS,38,F,84000,West
HgxlAYVlvyPA,56,F,219000,West
2pGrshpxP9Y5,43,M,26000,Northeast
qVFFXagF3aEF,27,F,15000,Midwest
8aU2qHkV5OgU,24,F,40000,Northeast
Nzl4xnNfS3yd,59,M,30000,Midwest
3bHawY3zwZsZ,23,F,164000,Midwest
jKAsk1wQsXUf,42,F,63000,West
gHVYskgQ5Rr5,64,M,68000,Northeast
JVtHCjNmbiBO,57,M,94000,Midwest
EOi6xWeJKVaP,20,M,96000,West
xjUB1mIZy7rC,22,M,15000,Midwest
5SNvRUksnAYm,27,F,112000,South
rS449wgsmdXc,22,M,102000,West
JyhfQfP5jmym,38,F,20000,Midwest
N63Pd6do54n6,28,F,175000,West
pL6n6hXPCDBs,32,F,24000,Northeast
CTRmEsWm2FtT,52,F,20000,South
6rLTVK1tQT0B,23,M,33000,West
DvGYdZ51Lgym,53,F,19000,Northeast
Z6xvjxxYQHiu,63,F,173000,West
3eGnReJOpG9B,48,F,150000,West
yv4PO3GYPoM3,31,M,66000,Northeast
8nRArqh8yoSN,32,F,99000,West
Il4QKkWMnZh9,26,M,15000,West
kQxG70Nt6654,40,F,56000,Northeast
K1sKey5pYat8,19,F,19000,West
s6MqRM29I5jo,27,M,118000,Northeast
xMK2Wz5Q80vq,51,M,17000,South
GYnpMtS6J071,31,M,313000,Northeast
Y4skQ56Ul38W,61,F,29000,Northeast
hXDigyOvTQ6k,55,F,37000,West
bcjNg3k44Iro,31,M,30000,South
QdmrrpgvMTJL,24,M,22000,Northeast
aUCOJTaNi4Tj,48,M,70000,South
6gt8zBqxv2nx,57,F,253000,South
OXVVfQEFyfq9,41,M,41000,South
bEA5tPZG7mZO,43,M,24000,South
b80evrgd9FE1,53,M,80000,South
J0Zd3PtGrodD,54,F,17000,South
VtF8ElrxpXib,21,F,99000,South
svPdhIeOd6w1,52,F,47000,West
bpolIOVreo7z,23,M,15000,South
w6O0PxoMX0k1,61,M,19000,Midwest
NtKKz1VxkNHg,65,F,72000,Northeast
lBpkDDvYhanz,35,F,46000,West
brqhdrFiZffD,30,F,25000,Northeast
slfcCI52bNSM,27,F,98000,Northeast
iik4ylQZR2YB,59,M,117000,Northeast
cnKDJqBRj3tf,18,F,60000,West
Vdcekr2jfVQW,34,F,31000,South
ZFb9OvvYiKjT,19,M,35000,Northeast
DgjbAtBcI7ul,41,M,39000,West
iwcxpmlUqzat,51,M,70000,Midwest
dGImPkmM5Z0b,29,M,84000,South
9cNTPE8ButD0,29,F,64000,Northeast
IPHVzofDxovC,65,F,31000,Northeast
PoOvdvU6dgSw,43,F,15000,South
zDDGPUi1cqrw,65,F,15000,Midwest
sc4yvJhykfGw,53,F,41000,Northeast
yoWDQBS9E2fR,65,M,124000,South
t903NJQspzxv,36,F,27000,West
H1lllfP1LTEG,58,M,214000,West
38wepvEiJuGP,61,M,31000,West
Paex3dZ0MB7Z,40,M,95000,Midwest
TipbADkIM5ge,58,F,58000,West
2TVMSzCLcYPU,64,F,47000,West
vTbuIdCVQJS4,55,F,178000,Midwest
SbxWnDjW5StQ,62,F,21000,Midwest
3A6oLHtlgvGJ,41,F,49000,South
n8RYCGIsLXkc,32,F,78000,Midwest
FZGos4zSwikN,59,F,77000,Northeast
NapVx9BlLzmh,62,F,39000,Midwest
5nAtPCJADUJg,48,F,85000,West
4QPB6lCADHfJ,48,F,27000,West
6Lqnoa4iOt9d,22,F,69000,Midwest
i6K7OfebyueD,24,F,201000,Northeast
Zukl1QTd4Ehs,50,M,124000,Midwest
LCWUvMJfRy25,54,F,215000,Midwest
64GauGCM0mUw,29,F,81000,Northeast
l5slVFftcsi1,26,F,58000,South
CY1CtX0aMihS,64,F,41000,South
LjB7CYcEqdvW,39,M,15000,South
aQH0EhFJylzb,36,M,76000,Midwest
3q71JFprHwEi,26,F,53000,West
Q3XDA46jIpIS,23,M,26000,Midwest
QwTfVctNxBQ8,31,M,121000,South
TtFjQlTfxOma,30,M,234000,West
DwmUZa7evctt,38,M,79000,Northeast
jnjUc00vJnoS,26,F,64000,West
qLnNbzJGAcMh,31,M,66000,Midwest
znraJIktpzf8,61,M,55000,West
ROejAsqlWMvE,22,F,32000,South
OzVyofW1BZ5I,42,F,38000,Midwest
kUgQpg94xmmH,19,F,220000,West
524ocz9uS8dM,51,F,80000,West
OyP34zOm1Hhk,18,F,153000,Northeast
GEAigf4T0egK,27,F,32000,Midwest
okuPXhu6TZzB,18,M,15000,West
XAESyJZvnEQC,30,F,24000,South
feae2pNtuFCh,30,M,36000,West
PV7xkerCVMQw,44,F,111000,Northeast
yZR0vlpG7OKW,60,M,90000,Midwest
Xs4O0a9BkmLT,39,F,105000,Northeast
iT4QGSmparB3,32,M,94000,Northeast
dyPeqbImsqSZ,29,M,84000,South
GwRze3LTS6Xk,47,M,63000,Midwest
UvB8Rq1zw96Y,45,M,83000,West
DVYrQhjow2CX,25,F,74000,Northeast
ZuuD4wxpZIFA,52,F,85000,West
WqFHQedw7t7z,64,M,81000,West
HQ1sqW7mjjkO,49,F,50000,South
JvC9NBiZ4tc2,34,M,26000,South
2e70U3mxaLrJ,62,F,108000,Midwest
MG2D8hau43Hp,35,F,87000,West
kSbhQpixvfLT,25,F,32000,West
tg6axsP9QWht,29,M,61000,Northeast
H01qlFMriQyZ,19,F,57000,West
dIN7LGXhqxVu,23,M,35000,South
xQi1RZ0oJnIR,64,F,22000,Midwest
EaqGMsLdxJUC,28,F,54000,West
35N3sJDVTB3o,28,F,55000,South
MSfFCINoaSde,56,F,60000,Northeast
i57bi7eGzXdk,31,F,15000,South
V3vlLC2Inzdb,51,M,22000,Northeast
lGHIUW1GNBsk,28,F,58000,South
AOcHYvvsjlrQ,58,F,73000,South
2SEBsM5rrvOU,57,M,81000,South
sRaUXh40qbud,64,M,75000,Midwest
FFDBEp7ecZHj,50,F,76000,Midwest
7bg2futowk5V,65,M,55000,South
KnoN4brWHBrd,59,F,66000,West
ry8LfC90Lddd,52,M,23000,South
B396jRb0HfiV,25,M,72000,Northeast
Z6yIHZ4Rzgd9,29,F,24000,South
yxBBM4cs9oLL,35,M,82000,Northeast
j4Jdx1kMmOqZ,28,F,46000,West
PfwErWdDxpzv,59,M,46000,West
Eo2kleW29XkC,45,F,246000,Midwest
96e6GKrLyWB8,56,F,108000,Midwest
7OjaHpU9CmLJ,44,M,51000,South
6Q8vvm8NLZKb,45,M,15000,Midwest
0E16k0FMuZFV,58,M,38000,West
QxNIizMyQKOp,26,M,90000,Midwest
nBiki2crOEIw,42,F,31000,Midwest
XPyxc4DmCidy,38,F,76000,Midwest
oMTSH4ZzKxby,49,F,71000,West
cZ5AEIfYuLYf,49,M,15000,Northeast
j7hNMMUnq2zH,21,M,15000,Midwest
NXqctXJVLMFu,58,F,142000,Northeast
AXLEG9aQ4C7U,38,F,92000,Northeast
Dq8DX6ySfruT,30,Other,42000,West
2R7uQxoRORcy,49,F,31000,West
3vWuD8ELR8Oa,53,M,22000,Northeast
uGstMDGOCpnl,47,F,104000,Northeast
hhUD2ZdmLCfG,26,M,80000,West
GqtgsUwjm8JC,31,F,15000,Midwest
DnKbg6mVNfoj,43,F,15000,West
GUIgoi1ZDOht,20,F,62000,West
0RzA53816a2B,49,M,28000,South
iuaUkDkEAWmR,33,F,15000,South
pCSi5oSS3tDi,23,M,59000,Northeast
8MA47ffY4Uos,49,F,67000,Northeast
49gCm75YaoXO,64,F,30000,South
urnHeDIPkdQG,52,F,27000,West
7WVR5wkqykrT,65,M,84000,West
mg5LpmzsVKrG,25,F,16000,South
1lH1Vo7z1Mrx,45,F,15000,Midwest
vIUy1a4e3Qtc,65,M,72000,West
cHNk9yzrrYiI,31,M,26000,Northeast
VkItmGRIwX13,60,F,60000,South
JRdJoV52rsPE,63,F,55000,South
O5BgPph1Skl8,61,M,88000,Northeast
w7eTS958FpC2,49,F,68000,South
xzNZ7uFaLMlx,28,F,15000,West
KRRO22EX4hhw,21,F,17000,West
46P4XHroHARe,54,M,15000,South
CriKmu2liHFS,18,F,16000,Northeast
8iasCyrQtHz7,55,F,189000,Midwest
IEP3mBALATnS,23,F,134000,Midwest
Q4abFupbr5Fn,50,F,30000,West
32skhIDOWC4N,48,F,66000,Midwest
9RiMUCntgzv5,47,M,61000,South
prBLGXv14ohj,56,M,48000,West
wN7PzNOA4AQq,51,M,256000,South
Bx39wnGmvztx,47,F,52000,South
5Qe5FbPJu2SB,55,M,91000,Midwest
gvM5vxF3mx8a,63,F,19000,Midwest
Me5U5i3oXAI2,57,F,127000,West
L2kmGyJ4WOEZ,61,F,38000,South
o47sdNBicVQG,49,F,35000,Northeast
Y1unt4JkRcHg,52,M,76000,Northeast
w7uPoLMFOcdc,50,M,68000,West
GKcNXryPQpy2,45,F,78000,West
ID5tAqIUOAG6,29,F,15000,Midwest
sNDBY6mMNOYe,44,F,45000,Northeast
Xhaw0sUlVJwS,21,M,60000,Midwest
UKeKk2jqZQXe,64,F,20000,West
Gv8lgy36PoFo,44,F,143000,Midwest
w43ijjNhMaEt,60,F,22000,Northeast
HZS1r8eFnx2L,49,M,59000,South
FnBJnGL2dZUz,46,M,86000,Midwest
li6o3MBlExZ6,19,F,15000,South
FmHVnHdKfphR,39,F,18000,South
br6phUAQRn0H,24,M,178000,Northeast
gRGJTGhknz2I,35,F,78000,West
Sup5ubx7KpV0,26,M,36000,West
RBoyk0BZlAvM,59,F,36000,Northeast
KYElFm5huCRc,40,M,64000,Midwest
lMRvX3XHJw2i,56,M,15000,South
vmrmrmbOMkOb,48,F,15000,Midwest
AMFEdhHM7s0Z,45,F,148000,Northeast
Eo1aJfgwm6qY,20,M,75000,South
gtBviRyk7q5A,25,M,92000,Northeast
CGGizvzzr0Hy,63,F,83000,Midwest
IuXkcRRUIXhJ,56,F,67000,Northeast
Wn2YIkboPyeK,61,F,33000,West
xQzGrTx34wTN,45,M,103000,South
eqsUP5x8mY27,30,M,28000,Midwest
NZbxK0lFz3hu,37,F,30000,South
axJp3ImBxDmU,20,F,69000,Northeast
ph9bLGxt8Lyt,63,M,15000,Midwest
DOE3X1dP6Zwb,56,F,59000,Midwest
sGc5qMC9nT1W,34,F,15000,Northeast
v46d1dtvHGjJ,28,M,55000,Midwest
CbcC27AN5AMD,58,M,25000,Northeast
toIub7tdM83h,19,F,27000,South
Juim1QUuZnW5,41,M,191000,Midwest
IciazoudUyZD,33,F,120000,South
SdjxM6sa4WZI,41,F,62000,Midwest
btMZa8gJk7hR,53,F,23000,Midwest
C1GWFfVdbt1Z,56,M,129000,West
aPcpmwR7tNMy,27,M,15000,Midwest
0w11VafBxezt,19,F,21000,Midwest
uZBwzxTsM1HK,22,F,79000,West
f4zNO6FPQwbR,63,F,89000,South
bqStYSUooUP4,34,F,36000,West
TXiKaH5zbFQQ,23,M,20000,Midwest
8pS4cQBShvIl,57,M,23000,West
0px91UjeBoc5,33,F,15000,Northeast
icZHGwMU9FwH,19,F,95000,West
McgRRyhhgWnY,43,M,309000,Northeast
31ydzl6Fu1k7,61,M,38000,West
U3Dq2iWvE3Vh,20,M,54000,South
vSjDXhbmzDdE,33,F,84000,Midwest
8lsqXKmBiaN8,38,F,76000,Northeast
b7dIihzdbU2n,34,F,15000,Midwest
nSESS0sAV2bO,19,M,271000,Midwest
eYTI9Sad6nIn,28,M,67000,West
GNXHPx9umiO1,40,M,59000,Midwest
bxzVXOjyjMjz,56,F,175000,South
WuDHmB3c0F6d,64,M,227000,Northeast
fXDMvDEqcdJ2,24,F,15000,Northeast
5hyTww7Xd2Oj,47,F,21000,Northeast
N3pGWRUoWJMt,28,M,70000,West
FxRblGt8pDBg,28,M,89000,South
iYG1yTJrQlbZ,64,M,41000,South
JBWzGJbW6jWz,33,M,57000,South
nW05Cbl9ESop,28,M,15000,Midwest
5o5OrZ9sUnKQ,23,F,38000,Northeast
IRCbq5jTb2sI,47,M,27000,Midwest
lC7CYNHZ66Hu,20,M,55000,Northeast
ygA0DWeajoUY,53,M,36000,Northeast
SEyxbsxievHY,20,F,29000,West
frvJC6iMBUmO,26,F,70000,Midwest
YfIr7RoGyAh5,33,M,95000,West
M2U4bLQOvWL2,43,F,65000,Midwest
9aC2I4hCyJz1,65,M,70000,Midwest
cabAQS1gYVVz,57,F,60000,South
GZV2QH5NRa9D,49,M,15000,Midwest
LJL3JA8GWKEh,64,M,31000,Midwest
yNlbwU0jcoq3,27,F,99000,Northeast
GLg4E0KTy8QN,57,M,204000,Northeast
aDXsGqpiI7YR,27,M,22000,West
ctMERL4Hk8sZ,21,F,61000,South
jJQViBngJWEQ,49,M,27000,Northeast
pJvnIeK26K2w,56,F,203000,West
Pqv2Lxb2kbbm,58,M,80000,West
yRzAchsSSPGK,37,F,177000,South
pJZLemJww8Co,37,M,70000,West
az6IMu7VS0Rd,50,M,15000,Midwest
ulJmWSEQ5Bd0,46,M,28000,South
oeWFjf2kT5OV,28,M,15000,Midwest
ECf5oJtPC43Z,36,F,23000,South
D8slNZ5RXvfM,59,F,82000,West
soJD8FhFSrtQ,26,F,31000,West
LjlhyeXvxhvQ,27,M,72000,Midwest
k5Pyb30xScpf,39,F,75000,South
G4f0umKjPz4T,64,F,19000,South
equFkUjIebv3,44,F,96000,West
S8ShFCFgDOs7,59,F,15000,South
OhAErWGWikmR,33,F,23000,West
nj6XLuEiKB1w,61,M,41000,Northeast
qVIuvM3oqBkA,40,F,23000,Midwest
rGtu0xn5PHoJ,26,F,69000,Midwest
cKTpFjuW54Nx,56,F,23000,West
QIIPAwZGsLfm,54,M,59000,West
CNamvNR7fAVX,26,M,168000,South
FwMBK5xY0Oae,63,F,15000,Midwest
3yDlH8Ezdgci,47,M,120000,West
KnTM6uUyQT4B,51,M,129000,Northeast
Lu3qrpvU7SxW,39,M,17000,Midwest
diEk0nlksSSV,56,F,30000,Northeast
lPkJYwwP9FLw,25,F,86000,Northeast
mKNaQOoyKqdt,49,M,58000,Midwest
fO3iLISJ7kdJ,24,F,15000,Midwest
M03201Px5Ztj,55,F,61000,Northeast
jXMb1tG2SEh3,48,F,161000,Northeast
mB6Yb2dppD53,28,F,27000,Midwest
